index, star_mass, Xinit, Yinit, Zinit, amlt, fov_shell, fov0_shell, fov_core, fov0_core
5810, 2.08384, 0.68993976, 0.30582336, 0.00423688, 1.393951, 0.007909, 0.003955, 0.000958, 0.000479
5811, 1.28384, 0.73866819, 0.23582336, 0.02550845, 2.093951, 0.003909, 0.001955, 0.010958, 0.005479
5812, 1.48384, 0.63566541, 0.35832336, 0.00601123, 1.918951, 0.002909, 0.001455, 0.003458, 0.001729
5813, 2.28384, 0.67574182, 0.28832336, 0.03593481, 2.618951, 0.006909, 0.003455, 0.013458, 0.006729
5814, 1.88384, 0.67398890, 0.32332336, 0.00268774, 2.268951, 0.000909, 0.000455, 0.018458, 0.009229
5815, 1.08384, 0.73029959, 0.25332336, 0.01637705, 1.568951, 0.004909, 0.002455, 0.008458, 0.004229
5816, 0.98384, 0.69761048, 0.29707336, 0.00531615, 2.006451, 0.004409, 0.002205, 0.007208, 0.003604
5817, 1.78384, 0.60691817, 0.36707336, 0.02600847, 1.306451, 0.000409, 0.000205, 0.017208, 0.008604
5818, 2.18384, 0.73556287, 0.26207336, 0.00236377, 1.656451, 0.006409, 0.003205, 0.012208, 0.006104
5819, 1.38384, 0.65607072, 0.33207336, 0.01185592, 2.356451, 0.002409, 0.001205, 0.002208, 0.001104
5820, 1.18384, 0.71687907, 0.27957336, 0.00354757, 1.481451, 0.003409, 0.001705, 0.014708, 0.007354
5821, 1.98384, 0.63281651, 0.34957336, 0.01761012, 2.181451, 0.007409, 0.003705, 0.004708, 0.002354
5822, 1.58384, 0.74666450, 0.24457336, 0.00876214, 2.531451, 0.001409, 0.000705, 0.009708, 0.004854
5823, 0.78384, 0.64299478, 0.31457336, 0.04243186, 1.831451, 0.005409, 0.002705, 0.019708, 0.009854
5824, 0.75884, 0.73666020, 0.25988586, 0.00345394, 2.115826, 0.002034, 0.001017, 0.003770, 0.001885
5825, 1.55884, 0.65289967, 0.32988586, 0.01721447, 1.415826, 0.006034, 0.003017, 0.013770, 0.006885
5826, 1.95884, 0.69736052, 0.29488586, 0.00775362, 1.765826, 0.000034, 0.000017, 0.018770, 0.009385
5827, 1.15884, 0.59774095, 0.36488586, 0.03737318, 2.465826, 0.004034, 0.002017, 0.008770, 0.004385
5828, 1.35884, 0.75218325, 0.24238586, 0.00543089, 1.590826, 0.005034, 0.002517, 0.016270, 0.008135
5829, 2.15884, 0.66078497, 0.31238586, 0.02682917, 2.290826, 0.001034, 0.000517, 0.006270, 0.003135
5830, 1.75884, 0.72042066, 0.27738586, 0.00219348, 2.640826, 0.007034, 0.003517, 0.001270, 0.000635
5831, 0.95884, 0.64162836, 0.34738586, 0.01098577, 1.940826, 0.003034, 0.001517, 0.011270, 0.005635
5832, 1.05884, 0.69018028, 0.30363586, 0.00618386, 2.378326, 0.003534, 0.001767, 0.012520, 0.006260
5833, 1.85884, 0.72960342, 0.23363586, 0.03676071, 1.678326, 0.007534, 0.003767, 0.002520, 0.001260
5834, 2.25884, 0.65887471, 0.33863586, 0.00248943, 1.328326, 0.001534, 0.000767, 0.007520, 0.003760
5835, 1.45884, 0.71614815, 0.26863586, 0.01521598, 2.028326, 0.005534, 0.002767, 0.017520, 0.008760
5836, 1.25884, 0.67720258, 0.32113586, 0.00166156, 1.853326, 0.004534, 0.002267, 0.005020, 0.002510
5837, 2.05884, 0.73867238, 0.25113586, 0.01019175, 2.553326, 0.000534, 0.000267, 0.015020, 0.007510
5838, 1.65884, 0.64013960, 0.35613586, 0.00372453, 2.203326, 0.006534, 0.003267, 0.010020, 0.005010
5839, 0.85884, 0.69124737, 0.28613586, 0.02261677, 1.503326, 0.002534, 0.001267, 0.000020, 0.000010
5840, 0.80884, 0.71361388, 0.28176086, 0.00462525, 1.722076, 0.000784, 0.000392, 0.009395, 0.004698
5841, 1.60884, 0.62544307, 0.35176086, 0.02279606, 2.422076, 0.004784, 0.002392, 0.019395, 0.009698
5842, 2.00884, 0.75118599, 0.24676086, 0.00205314, 2.072076, 0.002784, 0.001392, 0.014395, 0.007198
5843, 1.20884, 0.67289675, 0.31676086, 0.01034238, 1.372076, 0.006784, 0.003392, 0.004395, 0.002198
5844, 1.40884, 0.69780213, 0.29926086, 0.00293700, 2.597076, 0.007784, 0.003892, 0.011895, 0.005948
5845, 2.20884, 0.61615561, 0.36926086, 0.01458352, 1.897076, 0.003784, 0.001892, 0.001895, 0.000948
5846, 1.80884, 0.72846833, 0.26426086, 0.00727081, 1.547076, 0.005784, 0.002892, 0.006895, 0.003448
5847, 1.00884, 0.63035896, 0.33426086, 0.03538018, 2.247076, 0.001784, 0.000892, 0.016895, 0.008448
5848, 0.90884, 0.63732749, 0.36051086, 0.00216165, 1.459576, 0.001284, 0.000642, 0.018145, 0.009073
5849, 1.70884, 0.69621022, 0.29051086, 0.01327891, 2.159576, 0.005284, 0.002642, 0.008145, 0.004073
5850, 2.10884, 0.66910745, 0.32551086, 0.00538168, 2.509576, 0.003284, 0.001642, 0.003145, 0.001573
5851, 1.30884, 0.71227335, 0.25551086, 0.03221579, 1.809576, 0.007284, 0.003642, 0.013145, 0.006573
5852, 1.10884, 0.64895139, 0.34301086, 0.00803775, 2.334576, 0.006284, 0.003142, 0.000645, 0.000323
5853, 1.90884, 0.67965132, 0.27301086, 0.04733782, 1.634576, 0.002284, 0.001142, 0.010645, 0.005323
5854, 1.50884, 0.68839364, 0.30801086, 0.00359550, 1.984576, 0.004284, 0.002142, 0.015645, 0.007823
5855, 0.70884, 0.74024717, 0.23801086, 0.02174197, 2.684576, 0.000284, 0.000142, 0.005645, 0.002823
5856, 0.71196, 0.65001642, 0.34656555, 0.00341803, 1.418561, 0.005300, 0.002650, 0.001309, 0.000655
5857, 1.51196, 0.70265686, 0.27656555, 0.02077759, 2.118561, 0.001300, 0.000650, 0.011309, 0.005655
5858, 1.91196, 0.67995569, 0.31156555, 0.00847876, 2.468561, 0.007300, 0.003650, 0.016309, 0.008155
5859, 1.11196, 0.70873670, 0.24156555, 0.04969775, 1.768561, 0.003300, 0.001650, 0.006309, 0.003155
5860, 1.31196, 0.63082632, 0.36406555, 0.00510813, 2.293561, 0.002300, 0.001150, 0.018809, 0.009405
5861, 2.11196, 0.67518925, 0.29406555, 0.03074520, 1.593561, 0.006300, 0.003150, 0.008809, 0.004405
5862, 1.71196, 0.66865121, 0.32906555, 0.00228324, 1.943561, 0.000300, 0.000150, 0.003809, 0.001905
5863, 0.91196, 0.72697491, 0.25906555, 0.01395954, 2.643561, 0.004300, 0.002150, 0.013809, 0.006905
5864, 1.01196, 0.70757438, 0.28531555, 0.00711007, 1.681061, 0.004800, 0.002400, 0.010059, 0.005030
5865, 1.81196, 0.61020371, 0.35531555, 0.03448074, 2.381061, 0.000800, 0.000400, 0.000059, 0.000030
5866, 2.21196, 0.74652112, 0.25031555, 0.00316333, 2.031061, 0.006800, 0.003400, 0.005059, 0.002530
5867, 1.41196, 0.66386535, 0.32031555, 0.01581910, 1.331061, 0.002800, 0.001400, 0.015059, 0.007530
5868, 1.21196, 0.73017522, 0.26781555, 0.00200923, 2.556061, 0.003800, 0.001900, 0.007559, 0.003780
5869, 2.01196, 0.65209397, 0.33781555, 0.01009048, 1.856061, 0.007800, 0.003900, 0.017559, 0.008780
5870, 1.61196, 0.76221078, 0.23281555, 0.00497367, 1.506061, 0.001800, 0.000900, 0.012559, 0.006280
5871, 0.81196, 0.67250709, 0.30281555, 0.02467736, 2.206061, 0.005800, 0.002900, 0.002559, 0.001280
5872, 0.86196, 0.66267768, 0.33344055, 0.00388176, 2.424811, 0.007550, 0.003775, 0.006934, 0.003467
5873, 1.66196, 0.71307073, 0.26344055, 0.02348872, 1.724811, 0.003550, 0.001775, 0.016934, 0.008467
5874, 2.06196, 0.63000323, 0.36844055, 0.00155621, 1.374811, 0.005550, 0.002775, 0.011934, 0.005967
5875, 1.26196, 0.69194775, 0.29844055, 0.00961170, 2.074811, 0.001550, 0.000775, 0.001934, 0.000967
5876, 1.46196, 0.68146723, 0.31594055, 0.00259222, 1.899811, 0.000550, 0.000275, 0.014434, 0.007217
5877, 2.26196, 0.73826733, 0.24594055, 0.01579212, 2.599811, 0.004550, 0.002275, 0.004434, 0.002217
5878, 1.86196, 0.64325700, 0.35094055, 0.00580245, 2.249811, 0.002550, 0.001275, 0.009434, 0.004717
5879, 1.06196, 0.68434564, 0.28094055, 0.03471381, 1.549811, 0.006550, 0.003275, 0.019434, 0.009717
5880, 0.96196, 0.76047833, 0.23719055, 0.00233111, 2.162311, 0.006050, 0.003025, 0.015684, 0.007842
5881, 1.76196, 0.68106945, 0.30719055, 0.01174000, 1.462311, 0.002050, 0.001025, 0.005684, 0.002842
5882, 2.16196, 0.72255715, 0.27219055, 0.00525229, 1.812311, 0.004050, 0.002025, 0.000684, 0.000342
5883, 1.36196, 0.63197629, 0.34219055, 0.02583316, 2.512311, 0.000050, 0.000025, 0.010684, 0.005342
5884, 1.16196, 0.73705897, 0.25469055, 0.00825048, 1.637311, 0.001050, 0.000525, 0.003184, 0.001592
5885, 1.96196, 0.63531793, 0.32469055, 0.03999152, 2.337311, 0.005050, 0.002525, 0.013184, 0.006592
5886, 1.56196, 0.70697227, 0.28969055, 0.00333718, 2.687311, 0.003050, 0.001525, 0.018184, 0.009092
5887, 0.76196, 0.62375217, 0.35969055, 0.01655727, 1.987311, 0.007050, 0.003525, 0.008184, 0.004092
5888, 0.78696, 0.72579704, 0.26562805, 0.00857491, 2.052936, 0.000425, 0.000213, 0.012872, 0.006436
5889, 1.58696, 0.62298246, 0.33562805, 0.04138949, 1.352936, 0.004425, 0.002213, 0.002872, 0.001436
5890, 1.98696, 0.76555785, 0.23062805, 0.00381410, 1.702936, 0.002425, 0.001213, 0.007872, 0.003936
5891, 1.18696, 0.68031197, 0.30062805, 0.01905998, 2.402936, 0.006425, 0.003213, 0.017872, 0.008936
5892, 1.38696, 0.71456013, 0.28312805, 0.00231181, 1.527936, 0.007425, 0.003713, 0.005372, 0.002686
5893, 2.18696, 0.63531343, 0.35312805, 0.01155852, 2.227936, 0.003425, 0.001713, 0.015372, 0.007686
5894, 1.78696, 0.74614743, 0.24812805, 0.00572452, 2.577936, 0.005425, 0.002713, 0.010372, 0.005186
5895, 0.98696, 0.65367039, 0.31812805, 0.02820156, 1.877936, 0.001425, 0.000713, 0.000372, 0.000186
5896, 1.08696, 0.63557026, 0.36187805, 0.00255169, 2.490436, 0.001925, 0.000963, 0.004122, 0.002061
5897, 1.88696, 0.69248772, 0.29187805, 0.01563422, 1.790436, 0.005925, 0.002963, 0.014122, 0.007061
5898, 2.28696, 0.66677386, 0.32687805, 0.00634809, 1.440436, 0.003925, 0.001963, 0.019122, 0.009561
5899, 1.48696, 0.70535829, 0.25687805, 0.03776366, 2.140436, 0.007925, 0.003963, 0.009122, 0.004561
5900, 1.28696, 0.65159347, 0.34437805, 0.00402848, 1.965436, 0.006925, 0.003463, 0.016622, 0.008311
5901, 2.08696, 0.70124203, 0.27437805, 0.02437992, 2.665436, 0.002925, 0.001463, 0.006622, 0.003311
5902, 1.68696, 0.68882608, 0.30937805, 0.00179587, 2.315436, 0.004925, 0.002463, 0.001622, 0.000811
5903, 0.88696, 0.74963158, 0.23937805, 0.01099037, 1.615436, 0.000925, 0.000463, 0.011622, 0.005811
5904, 0.83696, 0.74575159, 0.25250305, 0.00174535, 1.746686, 0.002675, 0.001338, 0.018497, 0.009248
5905, 1.63696, 0.66869623, 0.32250305, 0.00880072, 2.446686, 0.006675, 0.003338, 0.008497, 0.004248
5906, 2.03696, 0.70856445, 0.28750305, 0.00393250, 2.096686, 0.000675, 0.000338, 0.003497, 0.001748
5907, 1.23696, 0.62305171, 0.35750305, 0.01944524, 1.396686, 0.004675, 0.002338, 0.013497, 0.006748
5908, 1.43696, 0.75851429, 0.23500305, 0.00648266, 2.621686, 0.005675, 0.002838, 0.000997, 0.000498
5909, 2.23696, 0.66312668, 0.30500305, 0.03187027, 1.921686, 0.001675, 0.000838, 0.010997, 0.005498
5910, 1.83696, 0.72737546, 0.27000305, 0.00262149, 1.571686, 0.007675, 0.003838, 0.015997, 0.007998
5911, 1.03696, 0.64688651, 0.34000305, 0.01311044, 2.271686, 0.003675, 0.001838, 0.005997, 0.002998
5912, 0.93696, 0.68155299, 0.31375305, 0.00469395, 1.309186, 0.003175, 0.001588, 0.009747, 0.004873
5913, 1.73696, 0.72805010, 0.24375305, 0.02819685, 2.009186, 0.007175, 0.003588, 0.019747, 0.009873
5914, 2.13696, 0.64936102, 0.34875305, 0.00188593, 2.359186, 0.001175, 0.000588, 0.014747, 0.007373
5915, 1.33696, 0.70965684, 0.27875305, 0.01159011, 1.659186, 0.005175, 0.002588, 0.004747, 0.002373
5916, 1.13696, 0.66576937, 0.33125305, 0.00297758, 2.184186, 0.004175, 0.002088, 0.012247, 0.006123
5917, 1.93696, 0.72062322, 0.26125305, 0.01812373, 1.484186, 0.000175, 0.000088, 0.002247, 0.001123
5918, 1.53696, 0.62709616, 0.36625305, 0.00665079, 1.834186, 0.006175, 0.003088, 0.007247, 0.003623
5919, 0.73696, 0.66413763, 0.29625305, 0.03960932, 2.534186, 0.002175, 0.001088, 0.017247, 0.008623
5920, 0.74946, 0.74924767, 0.24484680, 0.00590552, 1.866998, 0.003738, 0.001869, 0.003028, 0.001514
5921, 1.54946, 0.65607378, 0.31484680, 0.02907942, 2.566998, 0.007738, 0.003869, 0.013028, 0.006514
5922, 1.94946, 0.71776749, 0.27984680, 0.00238571, 2.216998, 0.001738, 0.000869, 0.018028, 0.009014
5923, 1.14946, 0.63822414, 0.34984680, 0.01192906, 1.516998, 0.005738, 0.002869, 0.008028, 0.004014
5924, 1.34946, 0.73389683, 0.26234680, 0.00375637, 2.391998, 0.004738, 0.002369, 0.015528, 0.007764
5925, 2.14946, 0.64897391, 0.33234680, 0.01867929, 1.691998, 0.000738, 0.000369, 0.005528, 0.002764
5926, 1.74946, 0.69422695, 0.29734680, 0.00842625, 1.341998, 0.006738, 0.003369, 0.000528, 0.000264
5927, 0.94946, 0.59223063, 0.36734680, 0.04042257, 2.041998, 0.002738, 0.001369, 0.010528, 0.005264
5928, 1.04946, 0.67459633, 0.32359680, 0.00180687, 1.604498, 0.002238, 0.001119, 0.014278, 0.007139
5929, 1.84946, 0.73532768, 0.25359680, 0.01107552, 2.304498, 0.006238, 0.003119, 0.004278, 0.002139
5930, 2.24946, 0.63735498, 0.35859680, 0.00404822, 2.654498, 0.000238, 0.000119, 0.009278, 0.004639
5931, 1.44946, 0.68686981, 0.28859680, 0.02453338, 1.954498, 0.004238, 0.002119, 0.019278, 0.009639
5932, 1.24946, 0.68718188, 0.30609680, 0.00672132, 2.129498, 0.005238, 0.002619, 0.006778, 0.003389
5933, 2.04946, 0.72407709, 0.23609680, 0.03982610, 1.429498, 0.001238, 0.000619, 0.016778, 0.008389
5934, 1.64946, 0.65619664, 0.34109680, 0.00270656, 1.779498, 0.007238, 0.003619, 0.011778, 0.005889
5935, 0.84946, 0.71237998, 0.27109680, 0.01652322, 2.479498, 0.003238, 0.001619, 0.001778, 0.000889
5936, 0.89946, 0.70442001, 0.29297180, 0.00260819, 2.348248, 0.001488, 0.000744, 0.008653, 0.004326
5937, 1.69946, 0.62403497, 0.36297180, 0.01299322, 1.648248, 0.005488, 0.002744, 0.018653, 0.009326
5938, 2.09946, 0.73556970, 0.25797180, 0.00645850, 1.998248, 0.003488, 0.001744, 0.013653, 0.006826
5939, 1.29946, 0.64040799, 0.32797180, 0.03162021, 2.698248, 0.007488, 0.003744, 0.003653, 0.001826
5940, 1.49946, 0.72042054, 0.27547180, 0.00410766, 1.473248, 0.006488, 0.003244, 0.011153, 0.005576
5941, 2.29946, 0.63419386, 0.34547180, 0.02033434, 2.173248, 0.002488, 0.001244, 0.001153, 0.000576
5942, 1.89946, 0.75770636, 0.24047180, 0.00182183, 2.523248, 0.004488, 0.002244, 0.006153, 0.003076
5943, 1.09946, 0.68032948, 0.31047180, 0.00919872, 1.823248, 0.000488, 0.000244, 0.016153, 0.008076
5944, 0.99946, 0.65612916, 0.33672180, 0.00714903, 2.610748, 0.000988, 0.000494, 0.019903, 0.009951
5945, 1.79946, 0.69094312, 0.26672180, 0.04233507, 1.910748, 0.004988, 0.002494, 0.009903, 0.004951
5946, 2.19946, 0.69508449, 0.30172180, 0.00319371, 1.560748, 0.002988, 0.001494, 0.004903, 0.002451
5947, 1.39946, 0.74892745, 0.23172180, 0.01935075, 2.260748, 0.006988, 0.003494, 0.014903, 0.007451
5948, 1.19946, 0.64385711, 0.35422180, 0.00192109, 1.735748, 0.007988, 0.003994, 0.002403, 0.001201
5949, 1.99946, 0.70396656, 0.28422180, 0.01181164, 2.435748, 0.003988, 0.001994, 0.012403, 0.006201
5950, 1.59946, 0.67599518, 0.31922180, 0.00478301, 2.085748, 0.005988, 0.002994, 0.017403, 0.008701
5951, 0.79946, 0.72204892, 0.24922180, 0.02872927, 1.385748, 0.001988, 0.000994, 0.007403, 0.003701
5952, 0.77446, 0.68929758, 0.30828430, 0.00241812, 2.676373, 0.006613, 0.003306, 0.011465, 0.005733
5953, 1.57446, 0.74697971, 0.23828430, 0.01473599, 1.976373, 0.002613, 0.001306, 0.001465, 0.000733
5954, 1.97446, 0.65129756, 0.34328430, 0.00541814, 1.626373, 0.004613, 0.002306, 0.006465, 0.003233
5955, 1.17446, 0.69423845, 0.27328430, 0.03247725, 2.326373, 0.000613, 0.000306, 0.016465, 0.008233
5956, 1.37446, 0.66568782, 0.32578430, 0.00852788, 1.801373, 0.001613, 0.000806, 0.008965, 0.004483
5957, 2.17446, 0.69420550, 0.25578430, 0.05001020, 2.501373, 0.005613, 0.002806, 0.018965, 0.009483
5958, 1.77446, 0.63578108, 0.36078430, 0.00343462, 2.151373, 0.003613, 0.001806, 0.013965, 0.006983
5959, 0.97446, 0.68830580, 0.29078430, 0.02090990, 1.451373, 0.007613, 0.003806, 0.003965, 0.001983
5960, 1.07446, 0.73056812, 0.26453430, 0.00489758, 2.238873, 0.007113, 0.003556, 0.000215, 0.000108
5961, 1.87446, 0.64129022, 0.33453430, 0.02417548, 1.538873, 0.003113, 0.001556, 0.010215, 0.005108
5962, 2.27446, 0.69849109, 0.29953430, 0.00197461, 1.888873, 0.005113, 0.002556, 0.015215, 0.007608
5963, 1.47446, 0.62059990, 0.36953430, 0.00986580, 2.588873, 0.001113, 0.000556, 0.005215, 0.002608
5964, 1.27446, 0.74970201, 0.24703430, 0.00326369, 1.363873, 0.000113, 0.000056, 0.017715, 0.008858
5965, 2.07446, 0.66664587, 0.31703430, 0.01631983, 2.063873, 0.004113, 0.002056, 0.007715, 0.003858
5966, 1.67446, 0.71062962, 0.28203430, 0.00733608, 2.413873, 0.002113, 0.001056, 0.002715, 0.001358
5967, 0.87446, 0.61241359, 0.35203430, 0.03555211, 1.713873, 0.006113, 0.003056, 0.012715, 0.006358
5968, 0.82446, 0.63768122, 0.35640930, 0.00590948, 1.495123, 0.004363, 0.002181, 0.017090, 0.008545
5969, 1.62446, 0.67824534, 0.28640930, 0.03534535, 2.195123, 0.000363, 0.000181, 0.007090, 0.003545
5970, 2.02446, 0.67594914, 0.32140930, 0.00264155, 2.545123, 0.006363, 0.003181, 0.002090, 0.001045
5971, 1.22446, 0.73249354, 0.25140930, 0.01609716, 1.845123, 0.002363, 0.001181, 0.012090, 0.006045
5972, 1.42446, 0.65941727, 0.33890930, 0.00167342, 2.020123, 0.003363, 0.001681, 0.004590, 0.002295
5973, 2.22446, 0.72080431, 0.26890930, 0.01028639, 1.320123, 0.007363, 0.003681, 0.014590, 0.007295
5974, 1.82446, 0.69192675, 0.30390930, 0.00416395, 1.670123, 0.001363, 0.000681, 0.019590, 0.009795
5975, 1.02446, 0.74101391, 0.23390930, 0.02507679, 2.370123, 0.005363, 0.002681, 0.009590, 0.004795
5976, 0.92446, 0.71885462, 0.27765930, 0.00348607, 1.932623, 0.005863, 0.002931, 0.005840, 0.002920
5977, 1.72446, 0.63502320, 0.34765930, 0.01731750, 2.632623, 0.001863, 0.000931, 0.015840, 0.007920
5978, 2.12446, 0.74873035, 0.24265930, 0.00861035, 2.282623, 0.007863, 0.003931, 0.010840, 0.005420
5979, 1.32446, 0.64559103, 0.31265930, 0.04174967, 1.582623, 0.003863, 0.001931, 0.000840, 0.000420
5980, 1.12446, 0.69961607, 0.29515930, 0.00522463, 2.457623, 0.002863, 0.001431, 0.013340, 0.006670
5981, 1.92446, 0.60925515, 0.36515930, 0.02558555, 1.757623, 0.006863, 0.003431, 0.003340, 0.001670
5982, 1.52446, 0.73751813, 0.26015930, 0.00232257, 1.407623, 0.000863, 0.000431, 0.008340, 0.004170
5983, 0.72446, 0.65818486, 0.33015930, 0.01165584, 2.107623, 0.004863, 0.002431, 0.018340, 0.009170
5984, 0.71821, 0.74324997, 0.24976868, 0.00698136, 2.506842, 0.006081, 0.003041, 0.008106, 0.004053
5985, 1.51821, 0.64610362, 0.31976868, 0.03412770, 1.806842, 0.002081, 0.001041, 0.018106, 0.009053
5986, 1.91821, 0.71240947, 0.28476868, 0.00282185, 1.456842, 0.004081, 0.002041, 0.013106, 0.006553
5987, 1.11821, 0.63117237, 0.35476868, 0.01405895, 2.156842, 0.000081, 0.000041, 0.003106, 0.001553
5988, 1.31821, 0.76576163, 0.23226868, 0.00196969, 1.981842, 0.001081, 0.000541, 0.010606, 0.005303
5989, 2.11821, 0.68778285, 0.30226868, 0.00994847, 2.681842, 0.005081, 0.002541, 0.000606, 0.000303
5990, 1.71821, 0.72828902, 0.26726868, 0.00444231, 2.331842, 0.003081, 0.001541, 0.005606, 0.002803
5991, 0.91821, 0.64075295, 0.33726868, 0.02197837, 1.631842, 0.007081, 0.003541, 0.015606, 0.007803
5992, 1.01821, 0.68561130, 0.31101868, 0.00337002, 2.069342, 0.007581, 0.003791, 0.019356, 0.009678
5993, 1.81821, 0.73856655, 0.24101868, 0.02041477, 1.369342, 0.003581, 0.001791, 0.009356, 0.004678
5994, 2.21821, 0.64644625, 0.34601868, 0.00753507, 1.719342, 0.005581, 0.002791, 0.004356, 0.002178
5995, 1.41821, 0.67944550, 0.27601868, 0.04453583, 2.419342, 0.001581, 0.000791, 0.014356, 0.007178
5996, 1.21821, 0.66643687, 0.32851868, 0.00504445, 1.544342, 0.000581, 0.000291, 0.001856, 0.000928
5997, 2.01821, 0.71120857, 0.25851868, 0.03027275, 2.244342, 0.004581, 0.002291, 0.011856, 0.005928
5998, 1.61821, 0.63445618, 0.36351868, 0.00202515, 2.594342, 0.002581, 0.001291, 0.016856, 0.008428
5999, 0.81821, 0.69402387, 0.29351868, 0.01245745, 1.894342, 0.006581, 0.003291, 0.006856, 0.003428
6000, 0.86821, 0.72627528, 0.27164368, 0.00208104, 1.325592, 0.004831, 0.002416, 0.003731, 0.001866
6001, 1.66821, 0.64791636, 0.34164368, 0.01043996, 2.025592, 0.000831, 0.000416, 0.013731, 0.006866
6002, 2.06821, 0.75820444, 0.23664368, 0.00515189, 2.375592, 0.006831, 0.003416, 0.018731, 0.009366
6003, 1.26821, 0.66783806, 0.30664368, 0.02551826, 1.675592, 0.002831, 0.001416, 0.008731, 0.004366
6004, 1.46821, 0.70349525, 0.28914368, 0.00736107, 2.200592, 0.003831, 0.001916, 0.016231, 0.008116
6005, 2.26821, 0.60524322, 0.35914368, 0.03561310, 1.500592, 0.007831, 0.003916, 0.006231, 0.003116
6006, 1.86821, 0.74257973, 0.25414368, 0.00327660, 1.850592, 0.001831, 0.000916, 0.001231, 0.000616
6007, 1.06821, 0.65949232, 0.32414368, 0.01636401, 2.550592, 0.005831, 0.002916, 0.011231, 0.005616
6008, 0.96821, 0.62866402, 0.36789368, 0.00344230, 1.763092, 0.005331, 0.002666, 0.014981, 0.007491
6009, 1.76821, 0.68113325, 0.29789368, 0.02097307, 2.463092, 0.001331, 0.000666, 0.004981, 0.002491
6010, 2.16821, 0.66556950, 0.33289368, 0.00153682, 2.113092, 0.007331, 0.003666, 0.009981, 0.004991
6011, 1.36821, 0.72765795, 0.26289368, 0.00944838, 1.413092, 0.003331, 0.001666, 0.019981, 0.009991
6012, 1.16821, 0.64730468, 0.35039368, 0.00230165, 2.638092, 0.002331, 0.001166, 0.007481, 0.003741
6013, 1.96821, 0.70549958, 0.28039368, 0.01410674, 1.938092, 0.006331, 0.003166, 0.017481, 0.008741
6014, 1.56821, 0.67888200, 0.31539368, 0.00572432, 1.588092, 0.000331, 0.000166, 0.012481, 0.006241
6015, 0.76821, 0.72044530, 0.24539368, 0.03416103, 2.288092, 0.004331, 0.002166, 0.002481, 0.001241
6016, 0.79321, 0.67086418, 0.32633118, 0.00280464, 1.653717, 0.003206, 0.001603, 0.016544, 0.008272
6017, 1.59321, 0.72658716, 0.25633118, 0.01708166, 2.353717, 0.007206, 0.003603, 0.006544, 0.003272
6018, 1.99321, 0.63239931, 0.36133118, 0.00626951, 2.003717, 0.001206, 0.000603, 0.001544, 0.000772
6019, 1.19321, 0.67124702, 0.29133118, 0.03742181, 1.303717, 0.005206, 0.002603, 0.011544, 0.005772
6020, 1.39321, 0.68674763, 0.30883118, 0.00442119, 2.528717, 0.004206, 0.002103, 0.004044, 0.002022
6021, 2.19321, 0.73457513, 0.23883118, 0.02659369, 1.828717, 0.000206, 0.000103, 0.014044, 0.007022
6022, 1.79321, 0.65439226, 0.34383118, 0.00177656, 1.478717, 0.006206, 0.003103, 0.019044, 0.009522
6023, 0.99321, 0.71524939, 0.27383118, 0.01091943, 2.178717, 0.002206, 0.001103, 0.009044, 0.004522
6024, 1.09321, 0.76056203, 0.23008118, 0.00935679, 1.391217, 0.002706, 0.001353, 0.005294, 0.002647
6025, 1.89321, 0.65463027, 0.30008118, 0.04528856, 2.091217, 0.006706, 0.003353, 0.015294, 0.007647
6026, 2.29321, 0.73112581, 0.26508118, 0.00379301, 2.441217, 0.000706, 0.000353, 0.010294, 0.005147
6027, 1.49321, 0.64607052, 0.33508118, 0.01884831, 1.741217, 0.004706, 0.002353, 0.000294, 0.000147
6028, 1.29321, 0.74989249, 0.24758118, 0.00252634, 2.266217, 0.005706, 0.002853, 0.012794, 0.006397
6029, 2.09321, 0.66973084, 0.31758118, 0.01268799, 1.566217, 0.001706, 0.000853, 0.002794, 0.001397
6030, 1.69321, 0.71173279, 0.28258118, 0.00568603, 1.916217, 0.007706, 0.003853, 0.007794, 0.003897
6031, 0.89321, 0.61958375, 0.35258118, 0.02783508, 2.616217, 0.003706, 0.001853, 0.017794, 0.008897
6032, 0.84321, 0.64715269, 0.34820618, 0.00464113, 2.134967, 0.001956, 0.000978, 0.012169, 0.006084
6033, 1.64321, 0.69381304, 0.27820618, 0.02798078, 1.434967, 0.005956, 0.002978, 0.002169, 0.001084
6034, 2.04321, 0.68472305, 0.31320618, 0.00207077, 1.784967, 0.003956, 0.001978, 0.007169, 0.003584
6035, 1.24321, 0.74413856, 0.24320618, 0.01265526, 2.484967, 0.007956, 0.003978, 0.017169, 0.008584
6036, 1.44321, 0.63135353, 0.36570618, 0.00294029, 1.609967, 0.006956, 0.003478, 0.009669, 0.004834
6037, 2.24321, 0.68631986, 0.29570618, 0.01797397, 2.309967, 0.002956, 0.001478, 0.019669, 0.009834
6038, 1.84321, 0.66198303, 0.33070618, 0.00731079, 2.659967, 0.004956, 0.002478, 0.014669, 0.007334
6039, 1.04321, 0.69606558, 0.26070618, 0.04322824, 1.959967, 0.000956, 0.000478, 0.004669, 0.002334
6040, 0.94321, 0.71131031, 0.28695618, 0.00173351, 2.397467, 0.000456, 0.000228, 0.000919, 0.000459
6041, 1.74321, 0.63435029, 0.35695618, 0.00869354, 1.697467, 0.004456, 0.002228, 0.010919, 0.005459
